"ശ്രീനിവാസൻ: പറയെടാ... നീ അമേരിക്കയിൽ എവിടെയായിരുന്നു?
മോഹൻലാൽ: അമേരിക്കയിൽ... അതുപിന്നെ അമേരിക്കൻ ജംഗ്ഷനിൽ!
ശ്രീനിവാസൻ: ഹ ഹ ഹ... അമേരിക്കയിൽ അങ്ങോനൊരു സ്ഥലമേ ഇല്ല..!!
മോഹൻലാൽ: എന്ത് വിഢിത്തമാണീ പറയുന്നേ.. ജംഗ്ഷനില്ലാത്ത നാടുണ്ടോ?!
...
ശ്രീനിവാസൻ: How many kilometers from Washington D.C. to Miami Beach?
മോഹൻലാൽ: I am the answers. Kilometers and kilometers.. In these days of degenerating decencies of Miami beach to Washington when diplomacy and duplicity become interchangeability of from complicated from America to America.
...
മോഹൻലാൽ: You talking too much.I kick your face and getout.You talking nonsense in the house of my wife, mother and father.Uncle, send him out, out house, go go go, go away..
ജഗതി: Go away stupid, In the house of my wife and daughter, you will not see any minute of the today, GET OUTHOUSE. GET OUTHOUSE."	മഴപെയ്യുന്നു മദ്ദളം കൊട്ടുന്നു 
അവിടെ കല്യാണവാദ്യഘോഷങ്ങൾ. ഇവിടെ പാലുകാച്ചൽ. പാലുകാച്ചൽ, കല്യാണം. കല്യാണം, പാലുകാച്ചൽ. കല്യാണം, പാലുകാച്ചൽ. അതങ്ങോട്ടുമിങ്ങോട്ടും ഇടവിട്ട് കാണിക്കണം	അഴകിയ രാവണൻ
അവിടെ സുമതിയുടെ കഴുത്തിൽ താലി വീഴുന്ന സമയത്ത് ഇവിടെ കാച്ചിയ പാലിൽ വിഷം കലക്കി കുടിച്ച് തയ്യൽക്കാരൻ പിടയുകയാണ്, പിടയുകയാണ്. പക്ഷേ, താലി കെട്ടുന്നില്ല. സുമതി ഓടി. തയ്യൽക്കാരൻ മരിച്ചില്ല, ആശുപത്രിയിലായി. ഡോക്ടർമാർ, ഓപ്പറേഷൻ. ഓപ്പറേഷൻ, ഡോക്ടർമാർ. ഒടുവിൽ ആശുപത്രിയിൽ വച്ചവർ ഒന്നിക്കുകയാണ്.	അഴകിയ രാവണൻ
"വർഗ്ഗീസ്: കഴിഞ്ഞോ?
അംബുജാക്ഷൻ: കഴിഞ്ഞിട്ടില്ല. കുറേ കഴിയുമ്പോൾ എല്ലാവരെയും പോലെ അവരും മരിക്കും. എന്നിട്ട് കുഴിച്ചിടും. എന്താ?"	അഴകിയ രാവണൻ
വേദനിക്കുന്ന കോടീശ്വരൻ. അതാണു ഞാൻ.	അഴകിയ രാവണൻ
വാദിക്കാൻ വക്കീൽ ഞാൻ തന്നെ. വിധി പറയാൻ ജഡ്ജിയും ശിക്ഷ നടത്തുന്ന ആരാച്ചാരും ഞാൻ തന്നെ.	അർത്ഥം
സാർ... ജീവിക്കാൻ ഇപ്പോ ഒരു മോഹം തോന്നുന്നു. അതുകൊണ്ട് ചോദിക്കയാ. എന്നെ, കൊല്ലാതിരിക്കാൻ പറ്റോ? ഇല്ല, അല്ലേ? സാരമില്ല.	ചിത്രം
മുൻപ് പല തവണ പ്രേമിച്ചിട്ടുണ്ടെങ്കിലും പെണ്ണൊരു അത്ഭുതമായിട്ട് തോന്നിയത് ആദ്യായിരുന്നു.	തട്ടത്തിൻ മറയത്ത്
കേരളത്തിലെ ആൺപിള്ളേർക്ക് എന്തിനാടാ സിക്സ് പാക്ക് ?	തട്ടത്തിൻ മറയത്ത്
പയന്നൂർ കോളേജിന്റെ വരാന്തയിലൂടെ ഞാൻ ഐഷയോടൊപ്പം നടന്നു. വടക്കൻ കേരളത്തിൽ മാത്രം കണ്ടുവരുന്നൊരു പ്രത്യേകതരം പാതിരാക്കാറ്റുണ്ട്. അതവളുടെ തട്ടത്തിലും മുടിയിലുമൊക്കെ തട്ടിത്തടഞ്ഞു പോകുന്നുണ്ടായിരുന്നു. ഇരുട്ടിൽ നിന്ന് വെളിച്ചത്തേലേക്ക് ഓരോ തവണ വരുമ്പോഴും പെണ്ണിന്റെ മൊഞ്ച് കൂടിക്കൂടി വന്നു. അന്ന്, ആ വരാന്തയിൽ വച്ച് ഞാൻ മനസ്സിലുറപ്പിച്ചു. മറ്റൊരുത്തനും ഇവളെ വിട്ടുകൊടുക്കൂലാന്ന്	തട്ടത്തിൻ മറയത്ത്
അയാം വക്കച്ചൻ. ഗവി ബോയ്‌...	ഓർഡിനറി
ബിവേരെജ് ഈസ് മൈ കൺട്രി, ഓൾ കുടിയന്മാർ ആർ മൈ ബ്രോതെർസ് ആൻഡ്‌ ബ്രോതെർസ്, ഐ ലവ് മൈ ബിവേരെജ്	ഓർഡിനറി
കുട്ടി ആരോടും പറയണ്ട, സൗത്ത് ഇൻഡ്യയിൽ ഇംഗ്ലീഷ് സംസാരിക്കുന്ന ഒരേ ഒരു ബസ്‌ കണ്ടക്റ്റർ ഈ ഞാനാ.	ഓർഡിനറി
"സുകു: എന്താടേ നീ കളിക്യാണ്?
ഇരവി: അല്ല ഞാനീ ചില്ലറ തപ്പീ...
സുകു: അധികം തപ്പണ്ട നീ, ഗവിയിലെ കുട്ട്യാണ്‌, നാട്ടുകാര് തപ്പും. മൊട്ടേന്നു വിരിഞ്ഞിട്ടില്ല ചെക്കൻ, തപ്പി കളിക്യാണ്."	ഓർഡിനറി
"ഇരവി: ചേട്ടാ. ഇവിടേ തീയേറ്ററ് വല്ലോംണ്ടോ. നമ്മുടെ ലാലേട്ടന്റെയോ മമ്മൂക്കയുടെയോ പടങ്ങള് കാണാൻ.
സുകു: ഇവിടെ നസീറ് മരിച്ചതറിഞ്ഞിട്ടില്ല, പിന്നെയാണ്... സിൽമ കാണാൻ വന്നിരിക്കയാണ്... ഗവീലിക്ക്... ഹെയ്!
ഇരവി: എന്റെ ഗവീ..."	ഓർഡിനറി
നീയടക്കമുള്ള പെൺവർഗ്ഗം മറ്റാരും കാണാത്തതു കാണും. നിങ്ങൾ ശപിച്ച് കൊണ്ട് കൊഞ്ചും. ചിരിച്ച് കൊണ്ടു കരയും. മോഹിച്ച് കൊണ്ട് വെറുക്കും... പിന്നെ വല്ല ആയുധവും കൈവശമുണ്ടെങ്കിൽ നീ എനിക്കു പറഞ്ഞു താ.	ഒരു വടക്കൻ വീരഗാഥ
ചേകവൻ കണക്കു തീർക്കുന്നതു പണമെറിഞ്ഞല്ല, ചുരികത്തലപ്പ് കൊണ്ടാണ്.	ഒരു വടക്കൻ വീരഗാഥ
ജീവിതത്തിൽ ചന്തുവിനെ തോൽപ്പിച്ചിട്ടുണ്ട്. പലരും, പല വട്ടം. മലയനോട് തൊടുത്തുമരിച്ച എന്റെ അച്ഛൻ ആദ്യം തന്നെ എന്നെ തോൽപ്പിച്ചു. സ്നേഹം പങ്കുവയ്ക്കുമ്പോൾ കൈവിറച്ച ഗുരുനാഥൻ പിന്നെ തോൽപ്പിച്ചു. പൊന്നിനും പണത്തിനുമൊപ്പിച്ച് സ്നേഹം തൂക്കി നോക്കിയപ്പോൾ മോഹിച്ച പെണ്ണും എന്നെ തോൽപ്പിച്ചു. അവസാനം, അവസാനം, സത്യം വിശ്വസിക്കാതെ ചങ്ങാതിയും തോൽപ്പിച്ചു. തോൽവികളേറ്റു വാങ്ങാൻ ചന്തുവിന്റെ ജീവിതം പിന്നെയും ബാക്കി. മടങ്ങിപ്പോ.	ഒരു വടക്കൻ വീരഗാഥ
ഇരുമ്പാണി തട്ടി മുളയാണി വെച്ച്, പൊൻകാരം കൊണ്ട് ചുരിക വിളക്കാൻ കൊല്ലന് പതിനാറ് പണം കൊടുത്തവൻ ചന്തു. മാറ്റംചുരിക ചോദിച്ചപ്പോൾ മറന്നു പോയെന്ന് കളവു പറഞ്ഞവൻ ചന്തു. മടിയിൽ അങ്കത്തളർച്ചയോടെ കിടക്കുന്ന വീരന്റെ വയറ്റിൽ, കുത്തുവിളക്കിന്റെ തണ്ടുതാഴ്ത്തി, മാറ്റാൻക്കൂട്ടത്തിലേക്ക് ചാടി രക്ഷപ്പെട്ടവൻ ചന്തു.	ഒരു വടക്കൻ വീരഗാഥ
അങ്കമുറ കൊണ്ടും ആയുധബലം കൊണ്ടും ചതിയൻ ചന്തുവിനെ തോൽപ്പിക്കാൻ ആണായി പിറന്നവരിൽ ആരുമില്ല. ആരുമില്ല. മടങ്ങിപ്പോ.	ഒരു വടക്കൻ വീരഗാഥ
ഇതോ അങ്കം? ചെറുബാല്യം വിടാത്ത കുട്ടികളുടെ കളിക്ക് തൊടുക്കാൻ കൂടെ നിന്നതോ അങ്കം. പന്തിപ്പഴുതു കണ്ടപ്പോഴൊക്കെ പരിചയ്ക്ക് വെട്ടിയൊഴിഞ്ഞതാണെന്നറിയാനുള്ള പഠിപ്പെങ്കിലും തികഞ്ഞില്ലേ മക്കളേ നിങ്ങൾക്ക്. ശേഷം എന്തുണ്ട് കൈയിൽ? പുരഞ്ജയമായി തുടങ്ങി സൗഭദ്രമാണെന്ന് തോന്നിപ്പിക്കുന്ന പഴയ ആ പുത്തൂരം അടവോ? അതോ പരിചയ്ക്ക് മണ്ണുവാരി കണ്ണിലെറിഞ്ഞ് ചതിച്ചു വെട്ടുന്ന കുറുപ്പന്മാരുടെ പുതിയ അടവോ?	ഒരു വടക്കൻ വീരഗാഥ
നിങ്ങൾ തോൽക്കരുത് മക്കളേ, തോൽക്കരുത്. ചതിയൻ ചന്തുവിന്റെ ചരിതം ഇവിടെ കഴിയട്ടെ. പുത്തൂരം വീടിന്റെ കളങ്കം മായിച്ച വീരൻ ആരോമലുണ്ണിയുടെ ചരിതം ഇവിടെ തുടങ്ങട്ടെ. തല വെട്ടിയെടുത്ത്, അമ്മയുടെ കാൽക്കൽ വച്ച് വണങ്ങണം. നാടുവാഴിയിൽ നിന്നും, പട്ടും വളയും വാങ്ങണം. നിന്റെ പേരും പുകളും, മാലോകർ വാഴ്ത്തട്ടെ. എനിക്കു പിറക്കാതെ പോയ മകനാണല്ലോ ഉണ്ണീ നീ. അവർ നിന്നെ വാഴ്ത്തട്ടെ, എന്നും വാഴ്ത്തട്ടെ.	ഒരു വടക്കൻ വീരഗാഥ
ഈ പൂട്ടിന്റെ മോളിൽ നീ നിന്റെ പൂട്ടിട്ട് പൂട്ടിയാൽ, നിന്നെ ഞാൻ പൂട്ടും. ഒടുക്കത്തെ പൂട്ട്...	സ്ഫടികം
മരുന്നിന് ശരീരത്തിലെ മുറിവുണക്കാനെ കഴിയൂ ശത്രു മനസ്സിലുണ്ടാക്കിയ മുറിവുണക്കാൻ കഴിയില്ല.	സ്ഫടികം
ഇടി മണ്ണിൽ നിന്നും ഇടി മണ്ണിലേക്ക് താണു കൊണ്ടിരിക്കുകയാണ് ഞാൻ. തെമ്മാടികുഴിയിലേക്ക് എന്റെ ശവം കൊണ്ടുപോകുന്നത് കാണാൻ ജനാലകൾ തുറക്കുന്ന ശബ്ദം ഞാൻ കേൾക്കുന്നു.	സ്ഫടികം
ഭൂഗോളത്തിന്റെ ഓരോ സ്പന്ദനവും കണക്കിലാണ്. Without mathematics, ഭൂമി വെറുമൊരു വട്ടപ്പൂജ്യം.	സ്ഫടികം
ഇങ്ങാട്ട് നിക്കെടാ... വലത്താടികേടാ... വലത്താടികേടാ പന്നീ...	രാജമാണിക്യം
ആന്തരാക്സ് കൂന്താരക്സ്.... അവന്റെ അമ്മേടെ... തള്ളേ കലിപ്പ് തീരണില്ലല്ലോ... പോടെയ് പോടെയ് പോടെയ്...	രാജമാണിക്യം
എന്നാലും സഹോദരാ, കുന്നോളം ഇണ്ടുട്ട ഉള്ളില് സങ്കടങ്ങള്, നിനക്കും വേണ്ടീട്ടു മാറ്റി വെച്ചതാണ് ഞാൻ ഈ എടത്ത് കണ്ണിന്റെ കാഴ്ചകള്, ഇയിനു പകരായിട്റ്റ് പയിനായിരം കണ്ണുകള് മാറ്റി വെക്കാനുള്ള സ്ഥിതികൾ ഇണ്ട് ഇപ്പൊ, എന്നിട്ടും ഇതിങ്ങനെ കൊണ്ട് നടക്കണത്, മരണം വരെ എനിക്കെന്റെ അനിയനെ ഓർമ്മിക്കാൻ വേണ്ടിയാണ്, എന്നിട്ട് പിന്നേം എന്നെ കൊള്ളാൻ വേണ്ടീട്ടു കായകോള് കൊടുത്ത് ഏല്പിചോൻടെ മേലെ നീ പറഞ്ഞ കളഞ്ഞല്ലാ എന്റെ ഇടത് ഫാഗത്ത് ഇരുട്ടാണെന്ന്... നന്നായിട്ടോണ്ട്. ഒരായുസ്സ് മുഴുവൻ മേല്ക്കൊനോന്റെ അടി കൊണ്ട് നടന്നാലും അവസാനം അറവു കത്തി തന്നെ കഴുത്തില്.. നമ്മളില്ലേയ്...	രാജമാണിക്യം
അതു ശരി. അപ്പ ഞാ ആരാണെന്നറിയണം. അത്രല്ലേ ഒള്ള്. ഒരു പായിരാത്രിക്കൊരു മണിയറവാതലില് മുട്ടിയപ്പോഴാണ് ഈ ചോദ്യം ഞാനാദ്യായിട്ട് കേക്കണത്. ആരാണു നീ എന്തരാണ് നിനക്ക് വേണ്ടതെന്ന്. അപ്പൊ ഞാമ്പറഞ്ഞു എനിക്കെന്റെ അമ്മയെ വേണംന്ന്. അപ്പോ ആ അമ്മ പറഞ്ഞ് ആ മകനെ അറിയൂലാന്ന്. അതോടെ തീർന്നുകിട്ടി ഊരും പേരുമൊക്കെ. ദോയിരിക്കണ്. ഉം എന്തര് നോക്കണത്. ഞാന്നേ പറഞ്ഞയല്ലേ ഇതൊന്നും വേണ്ടെന്ന്. ഈ വല്യ മനുഷ്യനൊണ്ടല്ലോ ഇദ്ദ്യേട്ട പേരാണ് മാണിക്യം. രായമാണിക്യം... ഞാനതന്നാണ് സാതനമെന്നൊള്ളയിന് ഇനിയും നെനക്കെന്തെരേലും തംശയമൊണ്ടെങ്കില് അത് ബോധ്യപ്പെട്ടുതരാനൊള്ള ഒരടയാളമൊണ്ട് കേട്ടോ. പണ്ട് ഇവള ഒടപ്പെറന്നോനെ ആ നാടാര് ചെറുക്കന്റെ വാക്കും കേട്ട് നീ കളിക്കളത്തില് വച്ച്‌ നീ അടിച്ചുകൊന്നയോർമ്മയുണ്ടോ? അന്നു പാതി ഫാഗം ഇരുട്ടായിപ്പോയതൊക്കെ ഇന്നും അങ്ങനൊക്കെത്തന്നെയുണ്ട്. കാണണാ... കാണണാ... കാണ്...	രാജമാണിക്യം
നിന്നെയൊക്കെ നന്നാക്കാൻ വന്ന ആ ഒറ്റക്കണ്ണന്റെ റേഞ്ച് അന്വേഷിച്ചിറങ്ങിയതാ കറക്കം ഔട്ട് ഓഫ് സ്റ്റേറ്റ് വിട്ട് ഔട്ട് ഓഫ് നേഷൻ വരെ എത്തി. മോനേ സെൽവാ, നമ്മുടെ പഴയ കളിക്കൂട്ടുകാരൻ റോമിങ്ങാ, ഇന്റർനാഷ്ണൽ റോമിങ്ങ്... ബെല്ലാരിയിൽ അവൻ ബെല്ലാരി രാജ, വെറും പോത്തു കച്ചവടക്കാരൻ! സൌദിയിൽ അറബികൾക്ക് അവൻ ​ഡയമണ്ട് രാജയാ, പേരു കേട്ട പൊന്നു കച്ചവടക്കാരൻ. ഫ്ലൈറ്റ് ചാർട്ട് ചെയ്ത് ഫ്ലാഷ് കളിച്ച് ലക്ഷങ്ങൾ കൊയ്ത കാലത്ത് അവന്റെ വിളിപേര് മുച്ചീട്ടു രാജ. പണച്ചാക്കുകളുടെ തർക്കം തീർക്കാൻ ഇടനിലക്കാരനായി നിന്ന കാലത്ത് അവൻ മീഡിയേറ്റർ രാജ. ബെൻസ് കാറുകളോട് അവനുള്ള കമ്പം സുഹൃത്തുക്കളുടെ ഇടയിൽ അവനെ ബെൻസ് രാജയാക്കി. അങ്ങനെ പേരുകൾ ഒരുപാടുണ്ടവന്... സമ്പാദ്യം വച്ചു നോക്കിയാൽ നിന്റച്ഛൻ രാജരത്നം പിള്ള അവന്റെ പകുതി പോലും വരില്ല	രാജമാണിക്യം
മോനേ, കത്തി താഴെ ഇടെടാ... കത്തി താഴെ ഇടാനാ പറഞ്ഞത്. മോനെ കത്തി താഴെ ഇടെടാ... നിന്റച്ഛനാടാ പറയുന്നേ, കത്തി താഴെ ഇടെടാ.	കിരീടം
അമ്മേ, ജീവിതം എനിക്ക് കൈവിട്ടു പോകുന്നു. എന്തുചെയ്താലും ചെന്നവസാനിക്കുന്നത് വലിയ തെറ്റിലാ. എന്തായി തീരുമെന്നുറപ്പ് പറയാൻ വയ്യ.	കിരീടം
നിർത്ത് നായേ ചെരക്കാൻ പറഞ്ഞാ ചെരച്ചോടുക്കണം .അല്ലാണ്ട് ചെലക്കുക അല്ല വേണ്ടേ .കത്രിക പിടിക്കുന്ന കൈ ഞാൻ ചവിട്ടി പോട്ടിചാളും അമ്പട്ടൻ പന്നീ	പാലേരിമാണിക്യം
എനിക്ക് ആ ഭ്രാന്തന്റെ കാലിലെ മുറിവാകാൻ കൊതിയാവുകാ. ചങ്ങലയുടെ ഒരൊറ്റ കണ്ണിയുമായിട്ട് മാത്രം ബന്ധമുള്ള ഉണങ്ങാത്ത ഒരു മുറിവ്.	തൂവാനത്തുമ്പികൾ
മുറികൾ എനിക്കിനി വയ്യ. പണ്ട് ജീവിതം മടുത്ത പോലെ ഇപ്പൊ മുറികളും മടുത്തു. ചുവരുകൾ. ചുവരിനുള്ളിലെ ചുവരുകൾ. സൈഡു റൂമിന്റെ ബെഡ് റൂമിന്റെ ബാത്ത് റൂമിന്റെ എല്ലായിടത്തും ചുമരുകൾ. അവിടുന്ന് വിട്ടാൽ ഓടുന്ന ചുമരുകൾ. കാറിന്റെയോ ട്രെയിനിന്റെയോ ചുമരുകൾ.	തൂവാനത്തുമ്പികൾ
മെച്ച്യുരിറ്റി ഈസ് ഓൾ എബൗട്ട്‌ ലൂസിംഗ് ഔർ ഇന്നസെൻസ്.	ബ്യൂട്ടിഫുൾ
ആരോടും ചോദിക്കാതെ ചുമ്മാ നിന്നങ്ങു പെയ്യുവാ. ആദ്യമായിട്ടാ ജോണേ നല്ലൊരു മഴ കൊള്ളുന്നേ.	ബ്യൂട്ടിഫുൾ
ഏതു പോർക്കാടാ പന്നി നിന്നെയൊക്കെ പഠിപ്പിക്കുന്നത്‌. ഷാജീന്നുള്ള പേര് കേട്ടാലറിയില്ലേ ഗുണ്ടയാണെന്നു.	ബെസ്റ്റ് ആക്ടർ
"മോഹൻ: സ്റ്റണ്ട് മാസ്റ്റർന്റെ പേരെന്താന്നാ പറഞ്ഞെ?
മാഫിയ ശശി: മാഫിയ ശശി.
മോഹൻ: മാഫിയ എന്നോള്ളത് നിന്റെ അച്ഛന്റെ പേര് ആണോടാ? ശശി... അതുമതി. കൂടുതല് ഡിക്കറേഷൻ ഒന്നും വേണ്ട."	ബെസ്റ്റ് ആക്ടർ
"അഴകാന നീലി വരും പരു പോലെ ഓടിവരും
കെന്നഡി പോലെ വരും ടോണിക്കുട്ടാ
നീ കാണാതെ ഇന്നു വരും ടോണിക്കുട്ടാ
ഇന്നെങ്കിൽ നാളെ വരും
നാളെയെങ്കിൽ മറ്റന്നാൾ വരൂ
എന്നെങ്കിലും എപ്പളും വരൂ ടോണിക്കുട്ടാ
എന്നാലും ഇന്നു വരും ടോണിക്കുട്ടാ"	നമ്പർ 20 മദ്രാസ് മെയിൽ
